id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1326290449699663872,1326290449699663872,2020-11-10 16:27:39 Central Standard Time,2020-11-10,16:27:39,-0600,803532981587574784,shiftyarchfey,Shifty🏳️‍🌈 in research hell,,Sometimes I remember I now have a little step sister and I don‘t know what to do with that,en,[],[],[],0,0,0,[],[],https://twitter.com/ShiftyArchfey/status/1326290449699663872,False,,0,,,,,,,,[],,,,
1326272388611313672,1326272388611313672,2020-11-10 15:15:53 Central Standard Time,2020-11-10,15:15:53,-0600,803532981587574784,shiftyarchfey,Shifty🏳️‍🌈 in research hell,,Lrt OH BOY YEAH I remember... I was feeling so daring offering stuff for 200 points. Which were 2 BUCKS.,en,[],[],[],0,0,0,[],[],https://twitter.com/ShiftyArchfey/status/1326272388611313672,False,,0,,,,,,,,[],,,,
1326193922155159554,1326193922155159554,2020-11-10 10:04:05 Central Standard Time,2020-11-10,10:04:05,-0600,803532981587574784,shiftyarchfey,Shifty🏳️‍🌈 in research hell,,18??????????,und,[],[],[],0,0,0,[],[],https://twitter.com/ShiftyArchfey/status/1326193922155159554,False,https://twitter.com/FFXIVXD/status/1326192901970341893,0,,,,,,,,[],,,,
1326127081395277824,1326127081395277824,2020-11-10 05:38:29 Central Standard Time,2020-11-10,05:38:29,-0600,803532981587574784,shiftyarchfey,Shifty🏳️‍🌈 in research hell,,Her...  https://t.co/ql78Ef7emN,und,[],[],['https://pbs.twimg.com/media/EmdZidkW8AA-lsa.jpg'],2,3,11,[],[],https://twitter.com/ShiftyArchfey/status/1326127081395277824,False,,1,https://pbs.twimg.com/media/EmdZidkW8AA-lsa.jpg,,,,,,,[],,,,
1325961835019984897,1325961835019984897,2020-11-09 18:41:51 Central Standard Time,2020-11-09,18:41:51,-0600,803532981587574784,shiftyarchfey,Shifty🏳️‍🌈 in research hell,,"It is 1.41 am and I am feeling up my newly developed adam‘s apple and being morose over fanfiction   We are LIVING, lads",en,[],[],[],0,0,2,[],[],https://twitter.com/ShiftyArchfey/status/1325961835019984897,False,,0,,,,,,,,[],,,,
1325865137279016960,1325858008228917248,2020-11-09 12:17:36 Central Standard Time,2020-11-09,12:17:36,-0600,803532981587574784,shiftyarchfey,Shifty🏳️‍🌈 in research hell,,I mean. Pure aesthetic right?  https://t.co/zAuIGcGqm8,en,[],[],"['https://pbs.twimg.com/media/EmZrT3NXEAM8-y2.jpg', 'https://pbs.twimg.com/media/EmZrT3zXEAAg79Q.jpg', 'https://pbs.twimg.com/media/EmZrT3FW8AAywiS.jpg']",0,0,1,[],[],https://twitter.com/ShiftyArchfey/status/1325865137279016960,False,,1,https://pbs.twimg.com/media/EmZrT3NXEAM8-y2.jpg,,,,,,,[],,,,
1325858008228917248,1325858008228917248,2020-11-09 11:49:17 Central Standard Time,2020-11-09,11:49:17,-0600,803532981587574784,shiftyarchfey,Shifty🏳️‍🌈 in research hell,,"My Halloween costume arrived 10 days too late but you know what, it‘s still a mood and I love it  https://t.co/5G8zuDMeHi",en,[],[],['https://pbs.twimg.com/media/EmZk0gAWMAAltvP.jpg'],1,0,1,[],[],https://twitter.com/ShiftyArchfey/status/1325858008228917248,False,,1,https://pbs.twimg.com/media/EmZk0gAWMAAltvP.jpg,,,,,,,[],,,,
1325797830603182081,1325797830603182081,2020-11-09 07:50:09 Central Standard Time,2020-11-09,07:50:09,-0600,803532981587574784,shiftyarchfey,Shifty🏳️‍🌈 in research hell,,Zoom calls make me feel so ugly 😭,en,[],[],[],0,0,0,[],[],https://twitter.com/ShiftyArchfey/status/1325797830603182081,False,,0,,,,,,,,[],,,,
1325678228976054273,1325537314723008519,2020-11-08 23:54:54 Central Standard Time,2020-11-08,23:54:54,-0600,803532981587574784,shiftyarchfey,Shifty🏳️‍🌈 in research hell,,@MeowwwFFXIV  https://t.co/mQN2LMoYDG,und,[],[],['https://pbs.twimg.com/media/EmXBUljXcAYl37r.jpg'],0,0,1,[],[],https://twitter.com/ShiftyArchfey/status/1325678228976054273,False,,1,https://pbs.twimg.com/media/EmXBUljXcAYl37r.jpg,,,,,,,[],,,,
1325677366501314562,1325632513906184192,2020-11-08 23:51:28 Central Standard Time,2020-11-08,23:51:28,-0600,803532981587574784,shiftyarchfey,Shifty🏳️‍🌈 in research hell,,@Drakochan I don‘t have the clip but...,en,[],[],[],0,0,1,[],[],https://twitter.com/ShiftyArchfey/status/1325677366501314562,False,https://twitter.com/shiftyarchfey/status/1323310990163910660,0,,,,,,,,"[{'screen_name': 'Drakochan', 'name': 'Drako, lost in Tartatus', 'id': '62432487'}]",,,,
1325538598620454912,1325537314723008519,2020-11-08 14:40:03 Central Standard Time,2020-11-08,14:40:03,-0600,803532981587574784,shiftyarchfey,Shifty🏳️‍🌈 in research hell,,"I would caramelise them but TOO LONG, CRAVING STRONG",en,[],[],[],0,0,0,[],[],https://twitter.com/ShiftyArchfey/status/1325538598620454912,False,,0,,,,,,,,[],,,,
1325537314723008519,1325537314723008519,2020-11-08 14:34:57 Central Standard Time,2020-11-08,14:34:57,-0600,803532981587574784,shiftyarchfey,Shifty🏳️‍🌈 in research hell,,It is 21.34 and I crave roasted onion,en,[],[],[],2,0,1,[],[],https://twitter.com/ShiftyArchfey/status/1325537314723008519,False,,0,,,,,,,,[],,,,
1325384249164390400,1325253270672175107,2020-11-08 04:26:44 Central Standard Time,2020-11-08,04:26:44,-0600,803532981587574784,shiftyarchfey,Shifty🏳️‍🌈 in research hell,,@sveinncore Rohan! I need to play him more often  https://t.co/thw0Xgu976,en,[],[],['https://pbs.twimg.com/media/EmS18sVW8AEDne8.jpg'],0,0,1,[],[],https://twitter.com/ShiftyArchfey/status/1325384249164390400,False,,1,https://pbs.twimg.com/media/EmS18sVW8AEDne8.jpg,,,,,,,"[{'screen_name': 'sveinncore', 'name': 'noa @ commissions closed!', 'id': '1024058420029140992'}]",,,,
1325234119694032902,1325234119694032902,2020-11-07 18:30:10 Central Standard Time,2020-11-07,18:30:10,-0600,803532981587574784,shiftyarchfey,Shifty🏳️‍🌈 in research hell,,My hairline‘s receding already...,en,[],[],[],0,0,0,[],[],https://twitter.com/ShiftyArchfey/status/1325234119694032902,False,,0,,,,,,,,[],,,,
1325122262932992000,1325122262932992000,2020-11-07 11:05:41 Central Standard Time,2020-11-07,11:05:41,-0600,803532981587574784,shiftyarchfey,Shifty🏳️‍🌈 in research hell,,Great now we should not forget Black Lives still matter and changes need be made,en,[],[],[],0,1,3,[],[],https://twitter.com/ShiftyArchfey/status/1325122262932992000,False,,0,,,,,,,,[],,,,
1325116386423820291,1325069294582046721,2020-11-07 10:42:20 Central Standard Time,2020-11-07,10:42:20,-0600,803532981587574784,shiftyarchfey,Shifty🏳️‍🌈 in research hell,,@riessene GREEN,en,[],[],[],0,0,1,[],[],https://twitter.com/ShiftyArchfey/status/1325116386423820291,False,,0,,,,,,,,"[{'screen_name': 'riessene', 'name': 'Riessene 5.3 spoilers', 'id': '717702026688339969'}]",,,,
1325115345150103555,1325113680963440642,2020-11-07 10:38:12 Central Standard Time,2020-11-07,10:38:12,-0600,803532981587574784,shiftyarchfey,Shifty🏳️‍🌈 in research hell,,@sunlizerts HELL YES,en,[],[],[],0,0,1,[],[],https://twitter.com/ShiftyArchfey/status/1325115345150103555,False,,0,,,,,,,,"[{'screen_name': 'sunlizerts', 'name': 'Shar', 'id': '1133572067280990209'}]",,,,
1325113680963440642,1325113680963440642,2020-11-07 10:31:35 Central Standard Time,2020-11-07,10:31:35,-0600,803532981587574784,shiftyarchfey,Shifty🏳️‍🌈 in research hell,,DID HE WIN??,en,[],[],[],2,0,3,[],[],https://twitter.com/ShiftyArchfey/status/1325113680963440642,False,,0,,,,,,,,[],,,,
1324724105497772033,1324724105497772033,2020-11-06 08:43:33 Central Standard Time,2020-11-06,08:43:33,-0600,803532981587574784,shiftyarchfey,Shifty🏳️‍🌈 in research hell,,I am officially diagnosed with depression now. Hopefully I will get meds soon and can start living instead of existing.,en,[],[],[],0,0,1,[],[],https://twitter.com/ShiftyArchfey/status/1324724105497772033,False,,0,,,,,,,,[],,,,
1324463873630572545,1324463873630572545,2020-11-05 15:29:29 Central Standard Time,2020-11-05,15:29:29,-0600,803532981587574784,shiftyarchfey,Shifty🏳️‍🌈 in research hell,,I just passed Hades Extreme Measures stage 4 and HOLY SHIT I did not expect that,en,[],[],[],0,0,3,[],[],https://twitter.com/ShiftyArchfey/status/1324463873630572545,False,,0,,,,,,,,[],,,,
