id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1326004638097707008,1326004638097707008,2020-11-09 21:31:56 Central Standard Time,2020-11-09,21:31:56,-0600,1302491215749738499,metzgersage,Sage Metzger,,just saw someone say Americans have sexy accents and I've never considered people thinking about the Hollywood American accent the way we think of like... a London accent?,en,[],[],[],0,0,1,[],[],https://twitter.com/MetzgerSage/status/1326004638097707008,False,,0,,,,,,,,[],,,,
1326002981691555840,1326002981691555840,2020-11-09 21:25:21 Central Standard Time,2020-11-09,21:25:21,-0600,1302491215749738499,metzgersage,Sage Metzger,,The first world war only happened because one dude died,en,[],[],[],0,0,1,[],[],https://twitter.com/MetzgerSage/status/1326002981691555840,False,https://twitter.com/PhilosophyTube/status/1325410658645667860,0,,,,,,,,[],,,,
1326002156000878592,1326002156000878592,2020-11-09 21:22:04 Central Standard Time,2020-11-09,21:22:04,-0600,1302491215749738499,metzgersage,Sage Metzger,,I officially weigh over 200lbs  which is wack because i have relatively low amount of body fat  so am i somehow muscular? I dont Exercise?,en,[],[],[],1,0,0,[],[],https://twitter.com/MetzgerSage/status/1326002156000878592,False,,0,,,,,,,,[],,,,
1324586205095194624,1324585352774914049,2020-11-05 23:35:35 Central Standard Time,2020-11-05,23:35:35,-0600,1302491215749738499,metzgersage,Sage Metzger,,@VaatiVidya Are we gonna get new Demon's Souls prepare to cries? Always felt there was so much to the world that I never saw,en,[],[],[],0,0,5,[],[],https://twitter.com/MetzgerSage/status/1324586205095194624,False,,0,,,,,,,,"[{'screen_name': 'VaatiVidya', 'name': 'Vaati', 'id': '869773646'}]",,,,
1324569642157842432,1324569642157842432,2020-11-05 22:29:46 Central Standard Time,2020-11-05,22:29:46,-0600,1302491215749738499,metzgersage,Sage Metzger,,"Today I got officially diagnosed with depression, dyed my hair black and said ""fuck it let's actually be active on twitter""",en,[],[],[],0,0,1,[],[],https://twitter.com/MetzgerSage/status/1324569642157842432,False,,0,,,,,,,,[],,,,
1324567920702152704,1324567920702152704,2020-11-05 22:22:56 Central Standard Time,2020-11-05,22:22:56,-0600,1302491215749738499,metzgersage,Sage Metzger,,"Dark Souls 2 helped get me into the franchise, so heres hoping I can start talking about my love for it without getting flack from the community",en,[],[],[],0,0,1,[],[],https://twitter.com/MetzgerSage/status/1324567920702152704,False,https://twitter.com/Lobosjrgaming/status/1324416561965355009,0,,,,,,,,[],,,,
1324163244609564672,1324163244609564672,2020-11-04 19:34:53 Central Standard Time,2020-11-04,19:34:53,-0600,1302491215749738499,metzgersage,Sage Metzger,,"Who would've thought that the fate of the world would rest in the hands of our most useless state  don't fuck up, Nevada",en,[],[],[],0,1,3,[],[],https://twitter.com/MetzgerSage/status/1324163244609564672,False,,0,,,,,,,,[],,,,
1323702991992414209,1323702991992414209,2020-11-03 13:06:01 Central Standard Time,2020-11-03,13:06:01,-0600,1302491215749738499,metzgersage,Sage Metzger,,not participating in politics is an inherently political act  and also dumb as shit,en,[],[],[],0,0,3,[],[],https://twitter.com/MetzgerSage/status/1323702991992414209,False,,0,,,,,,,,[],,,,
1313276735375327232,1313252667389403136,2020-10-05 19:35:47 Central Daylight Time,2020-10-05,19:35:47,-0600,1302491215749738499,metzgersage,Sage Metzger,,@blaxk_applejoos Possessiveness is cute,en,[],[],[],1,0,1,[],[],https://twitter.com/MetzgerSage/status/1313276735375327232,False,,0,,,,,,,,"[{'screen_name': 'blaxk_applejoos', 'name': 'Snowy❄️Lark', 'id': '1004570134873178112'}]",,,,
1313244780214673410,1313213622307360768,2020-10-05 17:28:49 Central Daylight Time,2020-10-05,17:28:49,-0600,1302491215749738499,metzgersage,Sage Metzger,,@blaxk_applejoos Let's do it,en,[],[],[],1,0,1,[],[],https://twitter.com/MetzgerSage/status/1313244780214673410,False,,0,,,,,,,,"[{'screen_name': 'blaxk_applejoos', 'name': 'Snowy❄️Lark', 'id': '1004570134873178112'}]",,,,
