id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1325871718313943041,1325836349816102913,2020-11-09 12:43:45 Central Standard Time,2020-11-09,12:43:45,-0600,1201188673250844677,cupidst16059253,Cupid Stunt,,@jonesyefc 💛 how are you?,en,[],[],[],1,0,2,[],[],https://twitter.com/CupidSt16059253/status/1325871718313943041,False,,0,,,,,,,,"[{'screen_name': 'jonesyefc', 'name': 'Lucas', 'id': '907856355746353153'}]",,,,
1325491411328839681,1325491411328839681,2020-11-08 11:32:33 Central Standard Time,2020-11-08,11:32:33,-0600,1201188673250844677,cupidst16059253,Cupid Stunt,,"Watched 45+ mins of Wigan vs Chorley (FA Cup) earlier and just watched 15mins of City vs Liverpool...1 stark difference, the diving and cheating from the PL game is fuckin embarrassing!  Sky pundits are wankin all over it... #easilypleased",en,[],[],[],0,0,0,['easilypleased'],[],https://twitter.com/CupidSt16059253/status/1325491411328839681,False,,0,,,,,,,,[],,,,
1325085047637086210,1325083864453230594,2020-11-07 08:37:48 Central Standard Time,2020-11-07,08:37:48,-0600,1201188673250844677,cupidst16059253,Cupid Stunt,,"@BluItaliano1878 Footballers are far too soft these days cos 10 years ago, he'd be carried off for trying any of that shit he got away with.",en,[],[],[],0,0,1,[],[],https://twitter.com/CupidSt16059253/status/1325085047637086210,False,,0,,,,,,,,"[{'screen_name': 'BluItaliano1878', 'name': 'UTFT', 'id': '1155604407192567808'}]",,,,
1325084425923813376,1325070994042736640,2020-11-07 08:35:20 Central Standard Time,2020-11-07,08:35:20,-0600,1201188673250844677,cupidst16059253,Cupid Stunt,,@PED7 Why is he even at the club!?!? He's lazier and slower than Jim Royle...,en,[],[],[],0,0,0,[],[],https://twitter.com/CupidSt16059253/status/1325084425923813376,False,,0,,,,,,,,"[{'screen_name': 'PED7', 'name': 'Ped 🇪🇺', 'id': '51861700'}]",,,,
1325083837924249603,1325083837924249603,2020-11-07 08:33:00 Central Standard Time,2020-11-07,08:33:00,-0600,1201188673250844677,cupidst16059253,Cupid Stunt,,"Fuck off Everton!!! 90+ minutes of life wasted, hoping you'll actually put a shift in and as usual, it doesn't happen.  Too many still being carried...",en,[],[],[],0,0,1,[],[],https://twitter.com/CupidSt16059253/status/1325083837924249603,False,,0,,,,,,,,[],,,,
1325062047588114432,1325062047588114432,2020-11-07 07:06:25 Central Standard Time,2020-11-07,07:06:25,-0600,1201188673250844677,cupidst16059253,Cupid Stunt,,"Our defenders are shite, some of our midfield is non-existent and DCL isn't as good as he thinks he is. We're playing a shite Man Utd and making them look good. FFS...im afraid our bubble has well and truly burst...#COYB",en,[],[],[],0,0,0,['coyb'],[],https://twitter.com/CupidSt16059253/status/1325062047588114432,False,,0,,,,,,,,[],,,,
1324780568748396544,1324705595178573826,2020-11-06 12:27:55 Central Standard Time,2020-11-06,12:27:55,-0600,1201188673250844677,cupidst16059253,Cupid Stunt,,@philkecho Great news.,en,[],[],[],0,0,0,[],[],https://twitter.com/CupidSt16059253/status/1324780568748396544,False,,0,,,,,,,,"[{'screen_name': 'philkecho', 'name': 'Phil Kirkbride', 'id': '23589931'}]",,,,
1324699044858482691,1324672749034504192,2020-11-06 07:03:58 Central Standard Time,2020-11-06,07:03:58,-0600,1201188673250844677,cupidst16059253,Cupid Stunt,,@AngelaRayner Another thieving Tory bastard stealing money!!!,en,[],[],[],0,0,0,[],[],https://twitter.com/CupidSt16059253/status/1324699044858482691,False,,0,,,,,,,,"[{'screen_name': 'AngelaRayner', 'name': '🌈 Angela Rayner 🌈', 'id': '222748037'}]",,,,
1324437684903907329,1323962506109423616,2020-11-05 13:45:25 Central Standard Time,2020-11-05,13:45:25,-0600,1201188673250844677,cupidst16059253,Cupid Stunt,,@davidmorganefc Are they doing a whipround for him? Dough for Mo or Moolaah for Salah...,en,[],[],[],0,0,0,[],[],https://twitter.com/CupidSt16059253/status/1324437684903907329,False,,0,,,,,,,,"[{'screen_name': 'davidmorganefc', 'name': 'David Morgan', 'id': '341892935'}]",,,,
1324131741221724162,1323918785166954496,2020-11-04 17:29:42 Central Standard Time,2020-11-04,17:29:42,-0600,1201188673250844677,cupidst16059253,Cupid Stunt,,@ancelottisibrow I feel your pain. Got diagnosed recently with anxiety and depression and any twinge or new pain only makes me worry more...,en,[],[],[],0,0,1,[],[],https://twitter.com/CupidSt16059253/status/1324131741221724162,False,,0,,,,,,,,"[{'screen_name': 'ancelottisibrow', 'name': 'Ancelotti’s Eyebrow', 'id': '24218521'}]",,,,
1324128975682232320,1324105023295418369,2020-11-04 17:18:43 Central Standard Time,2020-11-04,17:18:43,-0600,1201188673250844677,cupidst16059253,Cupid Stunt,,@elle_1878 Stay positive.💙,en,[],[],[],0,0,0,[],[],https://twitter.com/CupidSt16059253/status/1324128975682232320,False,,0,,,,,,,,"[{'screen_name': 'elle_1878', 'name': 'Eleanor', 'id': '168294344'}]",,,,
1324128530825969664,1323788039307624449,2020-11-04 17:16:57 Central Standard Time,2020-11-04,17:16:57,-0600,1201188673250844677,cupidst16059253,Cupid Stunt,,@kyleG1878 Meff!!! Shouldn't be allowed out alone or wear anything but a white jacket...,en,[],[],[],0,0,0,[],[],https://twitter.com/CupidSt16059253/status/1324128530825969664,False,,0,,,,,,,,"[{'screen_name': 'kyleG1878', 'name': 'Professor Carlo🇮🇹', 'id': '766766818304389120'}]",,,,
1322976457547829249,1322933420696215554,2020-11-01 12:59:01 Central Standard Time,2020-11-01,12:59:01,-0600,1201188673250844677,cupidst16059253,Cupid Stunt,,@thetoffees_com Crap  https://t.co/AVLIHRJdua,en,[],[],['https://pbs.twimg.com/tweet_video_thumb/ElwoEi-XYAEjZzE.jpg'],0,0,1,[],[],https://twitter.com/CupidSt16059253/status/1322976457547829249,False,,1,https://pbs.twimg.com/tweet_video_thumb/ElwoEi-XYAEjZzE.jpg,,,,,,,"[{'screen_name': 'thetoffees_com', 'name': 'The-Toffees', 'id': '1044595366484738048'}]",,,,
1322975370040266753,1322930245436145675,2020-11-01 12:54:42 Central Standard Time,2020-11-01,12:54:42,-0600,1201188673250844677,cupidst16059253,Cupid Stunt,,@ToffeeTVEFC Carlo needs 3 or 4 new players in January and that's just to make an impression on the league. Too many players are just NOT good enough.,en,[],[],[],0,0,1,[],[],https://twitter.com/CupidSt16059253/status/1322975370040266753,False,,0,,,,,,,,"[{'screen_name': 'ToffeeTVEFC', 'name': 'Toffee TV 🇧🇷🇨🇴🇫🇷🏴\U000e0067\U000e0062\U000e0065\U000e006e\U000e0067\U000e007f🇸🇪', 'id': '2450634384'}]",,,,
1322927541666066432,1322911126066257921,2020-11-01 09:44:39 Central Standard Time,2020-11-01,09:44:39,-0600,1201188673250844677,cupidst16059253,Cupid Stunt,,@EvertonNewsFeed I rather see Peter Reid in an Everton shirt Now than most of this average bunch of useless fuckers. Carrying too many now.,en,[],[],[],0,0,0,[],[],https://twitter.com/CupidSt16059253/status/1322927541666066432,False,,0,,,,,,,,"[{'screen_name': 'EvertonNewsFeed', 'name': 'The Toffee Blues', 'id': '435177730'}]",,,,
