id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1326276492259708935,1326276492259708935,2020-11-10 15:32:11 Central Standard Time,2020-11-10,15:32:11,-0600,1262830753768931333,mortalmrrogers,ur moms side hoe,,"pro tip: if you’re planning on getting fired, wear a dark colored or thicker mask so they can’t tell when your nose starts running because you’re crying",en,[],[],[],0,0,0,[],[],https://twitter.com/mortalmrrogers/status/1326276492259708935,False,,0,,,,,,,,[],,,,
1326274698854928384,1326274698854928384,2020-11-10 15:25:03 Central Standard Time,2020-11-10,15:25:03,-0600,1262830753768931333,mortalmrrogers,ur moms side hoe,,i just got fired lol that’s awkward,en,[],[],[],0,0,0,[],[],https://twitter.com/mortalmrrogers/status/1326274698854928384,False,,0,,,,,,,,[],,,,
1326020351013363712,1326020351013363712,2020-11-09 22:34:22 Central Standard Time,2020-11-09,22:34:22,-0600,1262830753768931333,mortalmrrogers,ur moms side hoe,,sorry mom i haven’t done my homework because i want to DIE,en,[],[],[],0,0,1,[],[],https://twitter.com/mortalmrrogers/status/1326020351013363712,False,,0,,,,,,,,[],,,,
1325884333081710593,1325884333081710593,2020-11-09 13:33:53 Central Standard Time,2020-11-09,13:33:53,-0600,1262830753768931333,mortalmrrogers,ur moms side hoe,,why am i friends with everyone’s exes,en,[],[],[],0,0,1,[],[],https://twitter.com/mortalmrrogers/status/1325884333081710593,False,,0,,,,,,,,[],,,,
1325859369242796032,1325859369242796032,2020-11-09 11:54:41 Central Standard Time,2020-11-09,11:54:41,-0600,1262830753768931333,mortalmrrogers,ur moms side hoe,,i wanna shotgun a quesadilla,en,[],[],[],0,0,1,[],[],https://twitter.com/mortalmrrogers/status/1325859369242796032,False,,0,,,,,,,,[],,,,
1325691087034441728,1325691087034441728,2020-11-09 00:45:59 Central Standard Time,2020-11-09,00:45:59,-0600,1262830753768931333,mortalmrrogers,ur moms side hoe,,jk he hit me up lol,en,[],[],[],0,0,0,[],[],https://twitter.com/mortalmrrogers/status/1325691087034441728,False,,0,,,,,,,,[],,,,
1325690497936011269,1325594395626901506,2020-11-09 00:43:39 Central Standard Time,2020-11-09,00:43:39,-0600,1262830753768931333,mortalmrrogers,ur moms side hoe,,@ingcrud bc of my bracelet right,en,[],[],[],1,0,1,[],[],https://twitter.com/mortalmrrogers/status/1325690497936011269,False,,0,,,,,,,,"[{'screen_name': 'ingcrud', 'name': 'f ingrid ♏︎', 'id': '914891794839568385'}]",,,,
1325544997639368706,1325544997639368706,2020-11-08 15:05:29 Central Standard Time,2020-11-08,15:05:29,-0600,1262830753768931333,mortalmrrogers,ur moms side hoe,,i rly could’ve had a boyfriend why do i do this to myself,en,[],[],[],0,0,0,[],[],https://twitter.com/mortalmrrogers/status/1325544997639368706,False,,0,,,,,,,,[],,,,
1324974618801823745,1324974618801823745,2020-11-07 01:19:00 Central Standard Time,2020-11-07,01:19:00,-0600,1262830753768931333,mortalmrrogers,ur moms side hoe,,when they said “period queen you tell em” they were talking about me. like i’m on my period. bleeding. blood. me.,en,[],[],[],0,0,1,[],[],https://twitter.com/mortalmrrogers/status/1324974618801823745,False,,0,,,,,,,,[],,,,
1324973337257385984,1324973337257385984,2020-11-07 01:13:55 Central Standard Time,2020-11-07,01:13:55,-0600,1262830753768931333,mortalmrrogers,ur moms side hoe,,we could’ve been something but you just HAD to be a dumbass bitch,en,[],[],[],0,0,0,[],[],https://twitter.com/mortalmrrogers/status/1324973337257385984,False,,0,,,,,,,,[],,,,
1324815420126339073,1324815420126339073,2020-11-06 14:46:24 Central Standard Time,2020-11-06,14:46:24,-0600,1262830753768931333,mortalmrrogers,ur moms side hoe,,"i freak out and convince myself i’m faking it and i don’t need meds, and then i realize i don’t really wanna be alive and it makes sense again",en,[],[],[],0,0,0,[],[],https://twitter.com/mortalmrrogers/status/1324815420126339073,False,,0,,,,,,,,[],,,,
1324771407545262080,1324771407545262080,2020-11-06 11:51:31 Central Standard Time,2020-11-06,11:51:31,-0600,1262830753768931333,mortalmrrogers,ur moms side hoe,,when i said the only good thing about georgia was the peaches i was kidding,en,[],[],[],0,0,0,[],[],https://twitter.com/mortalmrrogers/status/1324771407545262080,False,,0,,,,,,,,[],,,,
1324588263953309697,1324588263953309697,2020-11-05 23:43:46 Central Standard Time,2020-11-05,23:43:46,-0600,1262830753768931333,mortalmrrogers,ur moms side hoe,,you know what sounds scrumptious right now? intercourse.,en,[],[],[],0,0,1,[],[],https://twitter.com/mortalmrrogers/status/1324588263953309697,False,,0,,,,,,,,[],,,,
1324582552976412672,1324582552976412672,2020-11-05 23:21:04 Central Standard Time,2020-11-05,23:21:04,-0600,1262830753768931333,mortalmrrogers,ur moms side hoe,,my stats project is gonna be late but it’s ok because im clinically depressed :),en,[],[],[],0,0,0,[],[],https://twitter.com/mortalmrrogers/status/1324582552976412672,False,,0,,,,,,,,[],,,,
1324527274734047233,1324527274734047233,2020-11-05 19:41:25 Central Standard Time,2020-11-05,19:41:25,-0600,1262830753768931333,mortalmrrogers,ur moms side hoe,,i’m actually officially diagnosed with depression and i personally find that hilarious,en,[],[],[],0,0,1,[],[],https://twitter.com/mortalmrrogers/status/1324527274734047233,False,,0,,,,,,,,[],,,,
1324482239191678976,1324482239191678976,2020-11-05 16:42:28 Central Standard Time,2020-11-05,16:42:28,-0600,1262830753768931333,mortalmrrogers,ur moms side hoe,,for my nasty 19th i want my ass on an ice cream cake,en,[],[],[],0,0,0,[],[],https://twitter.com/mortalmrrogers/status/1324482239191678976,False,,0,,,,,,,,[],,,,
1324227063755247616,1324227063755247616,2020-11-04 23:48:29 Central Standard Time,2020-11-04,23:48:29,-0600,1262830753768931333,mortalmrrogers,ur moms side hoe,,there’s a girl in one of my classes who is literally a mouse like she’s short with a huge nose (which i know bc her mask is never over it) and sounds like she’s squeaking all the time and i can’t handle it,en,[],[],[],0,0,0,[],[],https://twitter.com/mortalmrrogers/status/1324227063755247616,False,,0,,,,,,,,[],,,,
