id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1326255344335589377,1326254474978086917,2020-11-10 14:08:09 Central Standard Time,2020-11-10,14:08:09,-0600,889406365,digimistake,sad simp,,I'm /pretty sure/ Aisha Tyler also eventually is on the show which just makes this even better heh,en,[],[],[],0,0,0,[],[],https://twitter.com/digimistake/status/1326255344335589377,False,,0,,,,,,,,[],,,,
1326254661251239938,1326254474978086917,2020-11-10 14:05:26 Central Standard Time,2020-11-10,14:05:26,-0600,889406365,digimistake,sad simp,,"This is giving me way too much serotonin, it's the crossover I never knew I needed",en,[],[],[],0,0,0,[],[],https://twitter.com/digimistake/status/1326254661251239938,False,,0,,,,,,,,[],,,,
1326254474978086917,1326254474978086917,2020-11-10 14:04:42 Central Standard Time,2020-11-10,14:04:42,-0600,889406365,digimistake,sad simp,,An even better headcanon: Joey is being investigated by the Interpol. Why? We'll probably never know.,en,[],[],[],2,0,0,[],[],https://twitter.com/digimistake/status/1326254474978086917,False,https://twitter.com/digimistake/status/1326251542400405505,0,,,,,,,,[],,,,
1326252046647955459,1326250878878298114,2020-11-10 13:55:03 Central Standard Time,2020-11-10,13:55:03,-0600,889406365,digimistake,sad simp,,I CANNOT BELIEVE I HAVE A FRIENDS X CRIMINAL MINDS HEADCANON LMFAOOOOOOOOOOO,en,[],[],[],0,0,0,[],[],https://twitter.com/digimistake/status/1326252046647955459,False,,0,,,,,,,,[],,,,
1326251542400405505,1326250878878298114,2020-11-10 13:53:02 Central Standard Time,2020-11-10,13:53:02,-0600,889406365,digimistake,sad simp,,I'm unable to look at this character in any way other than Interpol Emily Prentiss on an undercover job,en,[],[],[],1,0,0,[],[],https://twitter.com/digimistake/status/1326251542400405505,False,,0,,,,,,,,[],,,,
1326251323138969604,1326250878878298114,2020-11-10 13:52:10 Central Standard Time,2020-11-10,13:52:10,-0600,889406365,digimistake,sad simp,,I DIDN'T EVEN NOTICE THAT WAS PAGET UNTIL SHE STARTED TALKING LIKE OH MY GOD,en,[],[],[],1,0,1,[],[],https://twitter.com/digimistake/status/1326251323138969604,False,,0,,,,,,,,[],,,,
1326250878878298114,1326250878878298114,2020-11-10 13:50:24 Central Standard Time,2020-11-10,13:50:24,-0600,889406365,digimistake,sad simp,,I cannot believe emily prentiss is on friends season 4,en,[],[],[],1,0,1,[],[],https://twitter.com/digimistake/status/1326250878878298114,False,,0,,,,,,,,[],,,,
1326246327903281158,1326246327903281158,2020-11-10 13:32:19 Central Standard Time,2020-11-10,13:32:19,-0600,889406365,digimistake,sad simp,,Sometimes I think that I could make it out there on my dream job simply by doing reading without a degree. And then I remember my dream job is fucking criminology. :),en,[],[],[],0,0,0,[],[],https://twitter.com/digimistake/status/1326246327903281158,False,,0,,,,,,,,[],,,,
1325833647929368576,1325833646033559558,2020-11-09 10:12:29 Central Standard Time,2020-11-09,10:12:29,-0600,889406365,digimistake,sad simp,,What accent is that even???? I'm goinna??????? Goinna???????,en,[],[],[],0,0,0,[],[],https://twitter.com/digimistake/status/1325833647929368576,False,,0,,,,,,,,[],,,,
1325833646033559558,1325833646033559558,2020-11-09 10:12:28 Central Standard Time,2020-11-09,10:12:28,-0600,889406365,digimistake,sad simp,,"I don't know what the fuck is wrong with my English lately that every time I try to say ""I'm gonna"" I end up saying ""I'm goinna"" and it's very distressing",en,[],[],[],1,0,0,[],[],https://twitter.com/digimistake/status/1325833646033559558,False,,0,,,,,,,,[],,,,
1325833172123340800,1325824904642535424,2020-11-09 10:10:35 Central Standard Time,2020-11-09,10:10:35,-0600,889406365,digimistake,sad simp,,@iarvis Good morning premium Jarvis! Did you know that time is a social construct?,en,[],[],[],0,0,4,[],[],https://twitter.com/digimistake/status/1325833172123340800,False,,0,,,,,,,,"[{'screen_name': 'iarvis', 'name': 'premium jarvis', 'id': '1317249048114462720'}]",,,,
1325833016174931969,1325833016174931969,2020-11-09 10:09:58 Central Standard Time,2020-11-09,10:09:58,-0600,889406365,digimistake,sad simp,,There's a kitty cat outside!!!!!!!!  https://t.co/VruamBVblC,en,[],[],['https://pbs.twimg.com/media/EmZOGd2XMAEoTgH.jpg'],0,0,0,[],[],https://twitter.com/digimistake/status/1325833016174931969,False,,1,https://pbs.twimg.com/media/EmZOGd2XMAEoTgH.jpg,,,,,,,[],,,,
1325832662473379840,1325832662473379840,2020-11-09 10:08:34 Central Standard Time,2020-11-09,10:08:34,-0600,889406365,digimistake,sad simp,,Once my piercings arrive it's all over for you bitches,en,[],[],[],0,0,0,[],[],https://twitter.com/digimistake/status/1325832662473379840,False,,0,,,,,,,,[],,,,
1325815441651077123,1325815441651077123,2020-11-09 09:00:08 Central Standard Time,2020-11-09,09:00:08,-0600,889406365,digimistake,sad simp,,WAIT HIS DARK MATERIALS SEASON 2 ALREADY PREMIERED??????? I THOUGHT IT WASN'T OUT UNTIL NEXT WEEK OH GOD OH FUCK,en,[],[],[],0,0,0,[],[],https://twitter.com/digimistake/status/1325815441651077123,False,,0,,,,,,,,[],,,,
1325796121214676992,1325796121214676992,2020-11-09 07:43:22 Central Standard Time,2020-11-09,07:43:22,-0600,889406365,digimistake,sad simp,,Bruh I dreamt that Tana Mongeau or whatever her name is became an asmr YouTuber,en,[],[],[],0,0,0,[],[],https://twitter.com/digimistake/status/1325796121214676992,False,,0,,,,,,,,[],,,,
1325607116703412224,1325607116703412224,2020-11-08 19:12:19 Central Standard Time,2020-11-08,19:12:19,-0600,889406365,digimistake,sad simp,,"Im done talking about the mandalorian for today, thank you all for listening and as always good night to that sexy motherfucker din djarin",en,[],[],[],0,0,1,[],[],https://twitter.com/digimistake/status/1325607116703412224,False,,0,,,,,,,,[],,,,
1325606620425035776,1325606620425035776,2020-11-08 19:10:21 Central Standard Time,2020-11-08,19:10:21,-0600,889406365,digimistake,sad simp,,Chapter 10 in a nutshell:,en,[],[],[],0,0,1,[],[],https://twitter.com/digimistake/status/1325606620425035776,False,https://twitter.com/nebulaaaah/status/1325105999561322501,0,,,,,,,,[],,,,
1325605016695148544,1325602806066253825,2020-11-08 19:03:59 Central Standard Time,2020-11-08,19:03:59,-0600,889406365,digimistake,sad simp,,@traffyIaw OH THANK GOD I THOUGHT MY MANS WAS JUST DEVOURING FROG LADY'S UNBORN CHILDREN AGSJSBAJSB,en,[],[],[],0,0,1,[],[],https://twitter.com/digimistake/status/1325605016695148544,False,,0,,,,,,,,"[{'screen_name': 'traffyIaw', 'name': 'maureen 🍊', 'id': '709946599351320577'}]",,,,
1325604073563893762,1325602806066253825,2020-11-08 19:00:14 Central Standard Time,2020-11-08,19:00:14,-0600,889406365,digimistake,sad simp,,@traffyIaw Imma be honest with you chief I didn't understand if those eggs were fertilized or not but did you see him straight up eat a very well fertilized and developed space spider egg 😭😭,en,[],[],[],1,0,0,[],[],https://twitter.com/digimistake/status/1325604073563893762,False,,0,,,,,,,,"[{'screen_name': 'traffyIaw', 'name': 'maureen 🍊', 'id': '709946599351320577'}]",,,,
1325602806066253825,1325602806066253825,2020-11-08 18:55:12 Central Standard Time,2020-11-08,18:55:12,-0600,889406365,digimistake,sad simp,,Baby Yoda Fact #736:  Baby Yoda's favourite food is eggs,en,[],[],[],1,0,0,[],[],https://twitter.com/digimistake/status/1325602806066253825,False,,0,,,,,,,,[],,,,
1325602671324246017,1325602671324246017,2020-11-08 18:54:40 Central Standard Time,2020-11-08,18:54:40,-0600,889406365,digimistake,sad simp,,No one:  Absolutely no one:  Baby Yoda: oooohhhh eggies!!!,en,[],[],[],0,0,0,[],[],https://twitter.com/digimistake/status/1325602671324246017,False,,0,,,,,,,,[],,,,
1325550387982721024,1325508232421498885,2020-11-08 15:26:54 Central Standard Time,2020-11-08,15:26:54,-0600,889406365,digimistake,sad simp,,@ninetyves 😎,und,[],[],[],0,0,0,[],[],https://twitter.com/digimistake/status/1325550387982721024,False,,0,,,,,,,,"[{'screen_name': 'ninetyves', 'name': 'inês 🍀🌠', 'id': '2186897527'}]",,,,
1325508232421498885,1325508232421498885,2020-11-08 12:39:24 Central Standard Time,2020-11-08,12:39:24,-0600,889406365,digimistake,sad simp,,I go a month without checking my Tumblr blog and I have 300 new followers..........,en,[],[],[],1,0,3,[],[],https://twitter.com/digimistake/status/1325508232421498885,False,,0,,,,,,,,[],,,,
1325180957859610624,1325164868782215169,2020-11-07 14:58:55 Central Standard Time,2020-11-07,14:58:55,-0600,889406365,digimistake,sad simp,,THE CGI FOR THE BALLERINA POINTE FEET IS SO BAD AVSJSBSJSB,en,[],[],[],0,0,0,[],[],https://twitter.com/digimistake/status/1325180957859610624,False,,0,,,,,,,,[],,,,
1325180485933309952,1325164868782215169,2020-11-07 14:57:03 Central Standard Time,2020-11-07,14:57:03,-0600,889406365,digimistake,sad simp,,WHY DOES JASON DERULO HAVE SNEAKERS ON AGAJSVJSVSJSBS,nl,[],[],[],1,0,0,[],[],https://twitter.com/digimistake/status/1325180485933309952,False,,0,,,,,,,,[],,,,
1325179594220007430,1325164868782215169,2020-11-07 14:53:30 Central Standard Time,2020-11-07,14:53:30,-0600,889406365,digimistake,sad simp,,This is probably what demonic possession feels like,en,[],[],[],1,0,0,[],[],https://twitter.com/digimistake/status/1325179594220007430,False,,0,,,,,,,,[],,,,
1325177635064872960,1325164868782215169,2020-11-07 14:45:43 Central Standard Time,2020-11-07,14:45:43,-0600,889406365,digimistake,sad simp,,Ive only watched 40 minute but it feels like 2 hours,en,[],[],[],1,0,0,[],[],https://twitter.com/digimistake/status/1325177635064872960,False,,0,,,,,,,,[],,,,
1325177453547905025,1325164868782215169,2020-11-07 14:45:00 Central Standard Time,2020-11-07,14:45:00,-0600,889406365,digimistake,sad simp,,Oh no... Two male cats are simping for the main character this is gonna turn into an alpha male fight isn't it????????,en,[],[],[],1,0,0,[],[],https://twitter.com/digimistake/status/1325177453547905025,False,,0,,,,,,,,[],,,,
1325176437049970694,1325164868782215169,2020-11-07 14:40:57 Central Standard Time,2020-11-07,14:40:57,-0600,889406365,digimistake,sad simp,,Wait this burglar scene is actually good wtf,en,[],[],[],1,0,0,[],[],https://twitter.com/digimistake/status/1325176437049970694,False,,0,,,,,,,,[],,,,
1325175621455130624,1325164868782215169,2020-11-07 14:37:43 Central Standard Time,2020-11-07,14:37:43,-0600,889406365,digimistake,sad simp,,I mean after that scene it's just boring tbh,en,[],[],[],1,0,0,[],[],https://twitter.com/digimistake/status/1325175621455130624,False,,0,,,,,,,,[],,,,
1325172515153481731,1325164868782215169,2020-11-07 14:25:22 Central Standard Time,2020-11-07,14:25:22,-0600,889406365,digimistake,sad simp,,I'm convinced this movie is just one big demonic ritual,en,[],[],[],1,0,0,[],[],https://twitter.com/digimistake/status/1325172515153481731,False,,0,,,,,,,,[],,,,
1325172240976015363,1325164868782215169,2020-11-07 14:24:17 Central Standard Time,2020-11-07,14:24:17,-0600,889406365,digimistake,sad simp,,HE WAS   N O T  ABOUT TO LICK A FOOT WHAT,en,[],[],[],1,0,0,[],[],https://twitter.com/digimistake/status/1325172240976015363,False,,0,,,,,,,,[],,,,
1325171674338168837,1325164868782215169,2020-11-07 14:22:02 Central Standard Time,2020-11-07,14:22:02,-0600,889406365,digimistake,sad simp,,"It's been 20 minutes and..... I have never been more confused about the plot of a movie.,....",en,[],[],[],1,0,0,[],[],https://twitter.com/digimistake/status/1325171674338168837,False,,0,,,,,,,,[],,,,
1325171286042152961,1325164868782215169,2020-11-07 14:20:29 Central Standard Time,2020-11-07,14:20:29,-0600,889406365,digimistake,sad simp,,WHAT THE FUCK??????? WHAGRBHD C HCJZNBX,en,[],[],[],1,0,0,[],[],https://twitter.com/digimistake/status/1325171286042152961,False,,0,,,,,,,,[],,,,
1325170560440000512,1325170560440000512,2020-11-07 14:17:36 Central Standard Time,2020-11-07,14:17:36,-0600,889406365,digimistake,sad simp,,I TAKE IT BACK I TAKE IT BACK,en,[],[],[],0,0,1,[],[],https://twitter.com/digimistake/status/1325170560440000512,False,https://twitter.com/digimistake/status/1325170051205525504,0,,,,,,,,[],,,,
1325170410728484864,1325164868782215169,2020-11-07 14:17:01 Central Standard Time,2020-11-07,14:17:01,-0600,889406365,digimistake,sad simp,,WAAAAIT WAIT WAIT THEY'RE TINY NOW??????????,en,[],[],[],1,0,0,[],[],https://twitter.com/digimistake/status/1325170410728484864,False,,0,,,,,,,,[],,,,
1325170051205525504,1325164868782215169,2020-11-07 14:15:35 Central Standard Time,2020-11-07,14:15:35,-0600,889406365,digimistake,sad simp,,I mean once you get used to the cat humanoid dances it's not that bad,en,[],[],[],1,0,0,[],[],https://twitter.com/digimistake/status/1325170051205525504,False,,0,,,,,,,,[],,,,
1325169526426644481,1325164868782215169,2020-11-07 14:13:30 Central Standard Time,2020-11-07,14:13:30,-0600,889406365,digimistake,sad simp,,So like they're abandoned/street cats but??? They have collars???? WhY,en,[],[],[],1,0,0,[],[],https://twitter.com/digimistake/status/1325169526426644481,False,,0,,,,,,,,[],,,,
1325168698672418823,1325164868782215169,2020-11-07 14:10:12 Central Standard Time,2020-11-07,14:10:12,-0600,889406365,digimistake,sad simp,,How come they have human asses but not dicks???? Huh????? America exprain!!!!!!,en,[],[],[],1,0,0,[],[],https://twitter.com/digimistake/status/1325168698672418823,False,,0,,,,,,,,[],,,,
