id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1326230341762256896,1326230341762256896,2020-11-10 12:28:48 Central Standard Time,2020-11-10,12:28:48,-0600,1247406013877125120,rocksofross,ross 👹,,i have so many images that would work as a header but I AM EMOTIONALLY ATTACHED TO BILL HEADER 💔💔,en,[],[],[],0,0,1,[],[],https://twitter.com/rocksofross/status/1326230341762256896,False,,0,,,,,,,,[],,,,
1326080699288285184,1326077152400437248,2020-11-10 02:34:10 Central Standard Time,2020-11-10,02:34:10,-0600,1247406013877125120,rocksofross,ross 👹,,@wayneradiotv bogos binted 👽,es,[],[],[],0,0,3,[],[],https://twitter.com/rocksofross/status/1326080699288285184,False,,0,,,,,,,,"[{'screen_name': 'wayneradiotv', 'name': 'wayneradiotv', 'id': '249947310'}]",,,,
1326074737240387584,1326073283444289536,2020-11-10 02:10:29 Central Standard Time,2020-11-10,02:10:29,-0600,1247406013877125120,rocksofross,ross 👹,,@skatersnail GONE  https://t.co/VbxJCGTyXj,en,[],[],[],1,0,1,[],[],https://twitter.com/rocksofross/status/1326074737240387584,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1326074691572781056/pu/img/CVBUQQnW1RWOVQAH.jpg,,,,,,,"[{'screen_name': 'skatersnail', 'name': 'rory!?☔🍂 ceo of casbee', 'id': '1289021627221467140'}]",,,,
1326073172228153344,1326073172228153344,2020-11-10 02:04:16 Central Standard Time,2020-11-10,02:04:16,-0600,1247406013877125120,rocksofross,ross 👹,,hello twitter i was diagnosed with clinical depression today🕴️  https://t.co/cMVRfCkIk6,en,[],[],['https://pbs.twimg.com/media/EmcohbgVMAEggFS.jpg'],0,0,1,[],[],https://twitter.com/rocksofross/status/1326073172228153344,False,,1,https://pbs.twimg.com/media/EmcohbgVMAEggFS.jpg,,,,,,,[],,,,
1325925769181192192,1325913683395043334,2020-11-09 16:18:32 Central Standard Time,2020-11-09,16:18:32,-0600,1247406013877125120,rocksofross,ross 👹,,@gorillaeatfruit BERYY 🍇🍇,nl,[],[],[],1,0,1,[],[],https://twitter.com/rocksofross/status/1325925769181192192,False,,0,,,,,,,,"[{'screen_name': 'gorillaeatfruit', 'name': 'Gorilla 🦍', 'id': '1305988490665000960'}]",,,,
1325910968770076672,1325910968770076672,2020-11-09 15:19:43 Central Standard Time,2020-11-09,15:19:43,-0600,1247406013877125120,rocksofross,ross 👹,,please please please stick your fingers through the bars of my cage please i promise i won't bite them again please i promise i wont do it,en,[],[],[],0,0,1,[],[],https://twitter.com/rocksofross/status/1325910968770076672,False,,0,,,,,,,,[],,,,
1325902601221664768,1325902601221664768,2020-11-09 14:46:28 Central Standard Time,2020-11-09,14:46:28,-0600,1247406013877125120,rocksofross,ross 👹,,im having a pfp crisis dont look at me,en,[],[],[],0,0,0,[],[],https://twitter.com/rocksofross/status/1325902601221664768,False,,0,,,,,,,,[],,,,
1325896682484109312,1325896682484109312,2020-11-09 14:22:57 Central Standard Time,2020-11-09,14:22:57,-0600,1247406013877125120,rocksofross,ross 👹,,shrivels,en,[],[],[],0,0,0,[],[],https://twitter.com/rocksofross/status/1325896682484109312,False,,0,,,,,,,,[],,,,
1325866117466779649,1325866117466779649,2020-11-09 12:21:30 Central Standard Time,2020-11-09,12:21:30,-0600,1247406013877125120,rocksofross,ross 👹,,monkey: why is stupid?  https://t.co/DaVd00XpFq,en,[],[],"['https://pbs.twimg.com/media/EmZsNH5VMAAP7yj.jpg', 'https://pbs.twimg.com/media/EmZsNRYVoAADG00.jpg']",0,0,2,[],[],https://twitter.com/rocksofross/status/1325866117466779649,False,,1,https://pbs.twimg.com/media/EmZsNH5VMAAP7yj.jpg,,,,,,,[],,,,
1325863954820653056,1325863954820653056,2020-11-09 12:12:54 Central Standard Time,2020-11-09,12:12:54,-0600,1247406013877125120,rocksofross,ross 👹,,"SEE I JUST THINK THAT RICHIE TOZIER,",en,[],[],[],0,0,0,[],[],https://twitter.com/rocksofross/status/1325863954820653056,False,,0,,,,,,,,[],,,,
1325712668565516288,1325712668565516288,2020-11-09 02:11:45 Central Standard Time,2020-11-09,02:11:45,-0600,1247406013877125120,rocksofross,ross 👹,,goodnight twitter *eats sand*  https://t.co/wHUcNMWhjB,en,[],[],[],0,0,2,[],[],https://twitter.com/rocksofross/status/1325712668565516288,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1325712613720772608/pu/img/W9mBmNT00EpjMrmZ.jpg,,,,,,,[],,,,
1325650360891969536,1325648355494518784,2020-11-08 22:04:10 Central Standard Time,2020-11-08,22:04:10,-0600,1247406013877125120,rocksofross,ross 👹,,@SennaK17 i REALLY REALLY REALLY want to make a half alive fancam but it would take me. a very long time because i do not know how to make fancams lmao,en,[],[],[],0,0,1,[],[],https://twitter.com/rocksofross/status/1325650360891969536,False,,0,,,,,,,,"[{'screen_name': 'SennaK17', 'name': 'Senna Jodie', 'id': '1233654998954696705'}]",,,,
1325650096520785922,1325650096520785922,2020-11-08 22:03:07 Central Standard Time,2020-11-08,22:03:07,-0600,1247406013877125120,rocksofross,ross 👹,,people calling me nicknames like bug and such (platonically) is the absolute greatest feeling ever it makes me MELT i wish i had the confidence to call my friends nicknames like that  https://t.co/i6GzYKv8em,en,[],[],['https://pbs.twimg.com/media/EmWnvLgU4AA-rqs.jpg'],1,0,2,[],[],https://twitter.com/rocksofross/status/1325650096520785922,False,,1,https://pbs.twimg.com/media/EmWnvLgU4AA-rqs.jpg,,,,,,,[],,,,
1325648355494518784,1325648355494518784,2020-11-08 21:56:11 Central Standard Time,2020-11-08,21:56:11,-0600,1247406013877125120,rocksofross,ross 👹,,i will not make a fancam tonight i will not make a fancam tonight i will not make a fancam tonight i will not make a fancam tonight i will not make a fancam tonight i will not make a fancam tonight i will not make a fancam tonight i will not make a fancam tonight i will not make,en,[],[],[],1,0,2,[],[],https://twitter.com/rocksofross/status/1325648355494518784,False,,0,,,,,,,,[],,,,
1325600163176411136,1325600163176411136,2020-11-08 18:44:42 Central Standard Time,2020-11-08,18:44:42,-0600,1247406013877125120,rocksofross,ross 👹,,hrrg brain very empty.. i think i will shave my head,en,[],[],[],1,0,2,[],[],https://twitter.com/rocksofross/status/1325600163176411136,False,,0,,,,,,,,[],,,,
1325350571751088128,1325350482097762304,2020-11-08 02:12:54 Central Standard Time,2020-11-08,02:12:54,-0600,1247406013877125120,rocksofross,ross 👹,,i will not elaborate.,en,[],[],[],0,0,1,[],[],https://twitter.com/rocksofross/status/1325350571751088128,False,,0,,,,,,,,[],,,,
1325350482097762304,1325350482097762304,2020-11-08 02:12:33 Central Standard Time,2020-11-08,02:12:33,-0600,1247406013877125120,rocksofross,ross 👹,,bales,en,[],[],[],1,0,1,[],[],https://twitter.com/rocksofross/status/1325350482097762304,False,,0,,,,,,,,[],,,,
