id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1325958437415612418,1325958434815086592,2020-11-09 18:28:21 Central Standard Time,2020-11-09,18:28:21,-0600,1242356443094880258,thatirnbru,ThatOneCuntIGuess...,,"And lastly sorry if I ever lash out at anyone, if you haven’t provoked anyone I care for someone else may &amp; I’m sorry if I’ve let my frustration hit you. I’ll regret my actions but probably feel to guilty to apologise so uhh, here I guess... 🦆👑",en,[],[],[],0,0,1,[],[],https://twitter.com/ThatIrnbru/status/1325958437415612418,False,,0,,,,,,,,[],,,,
1325958436127985666,1325958434815086592,2020-11-09 18:28:20 Central Standard Time,2020-11-09,18:28:20,-0600,1242356443094880258,thatirnbru,ThatOneCuntIGuess...,,Some downsides though; • I’m not in touch with my emotions  • I’ve been diagnosed with Chronic Depression(8 years now..) • Always afraid I’ll hurt someone with meaning to • I don’t know my own strength • not really active • really apologetic when close • frequent mistakes,en,[],[],[],1,0,1,[],[],https://twitter.com/ThatIrnbru/status/1325958436127985666,False,,0,,,,,,,,[],,,,
1325958434815086592,1325958434815086592,2020-11-09 18:28:20 Central Standard Time,2020-11-09,18:28:20,-0600,1242356443094880258,thatirnbru,ThatOneCuntIGuess...,,Just a summary of my dumb ass ; Enjoy : • Persona(hopefully SMT too) • Xenoblade Chronicles  • MW(not into COD except MW1-2019) • R6S(I’m bad but know a lot) • Dense Fog(the atmosphere is just 12/10 • Gwain Saga(please check it out) • Wholesome interactions(gentle hug etc),en,[],[],[],1,3,1,[],[],https://twitter.com/ThatIrnbru/status/1325958434815086592,False,,0,,,,,,,,[],,,,
1325951587911602177,1325928234341568513,2020-11-09 18:01:08 Central Standard Time,2020-11-09,18:01:08,-0600,1242356443094880258,thatirnbru,ThatOneCuntIGuess...,,@Wahwe_Kazawe Leave my Oreo’s out of this..,en,[],[],[],0,0,1,[],[],https://twitter.com/ThatIrnbru/status/1325951587911602177,False,,0,,,,,,,,"[{'screen_name': 'Wahwe_Kazawe', 'name': 'Wahwe', 'id': '986328496090861569'}]",,,,
1325951071290859521,1325938408934559744,2020-11-09 17:59:05 Central Standard Time,2020-11-09,17:59:05,-0600,1242356443094880258,thatirnbru,ThatOneCuntIGuess...,,@Wahwe_Kazawe A fuck it. Load of bread.,en,[],[],[],0,0,1,[],[],https://twitter.com/ThatIrnbru/status/1325951071290859521,False,,0,,,,,,,,"[{'screen_name': 'Wahwe_Kazawe', 'name': 'Wahwe', 'id': '986328496090861569'}]",,,,
1325424476654366721,1325370403657748480,2020-11-08 07:06:35 Central Standard Time,2020-11-08,07:06:35,-0600,1242356443094880258,thatirnbru,ThatOneCuntIGuess...,,@Wahwe_Kazawe My life in a nutshell.,en,[],[],[],0,0,1,[],[],https://twitter.com/ThatIrnbru/status/1325424476654366721,False,,0,,,,,,,,"[{'screen_name': 'Wahwe_Kazawe', 'name': 'Wahwe', 'id': '986328496090861569'}]",,,,
1325345373460832257,1325345373460832257,2020-11-08 01:52:15 Central Standard Time,2020-11-08,01:52:15,-0600,1242356443094880258,thatirnbru,ThatOneCuntIGuess...,,Damn it why is Ami always adorable..,en,[],[],[],0,0,0,[],[],https://twitter.com/ThatIrnbru/status/1325345373460832257,False,https://twitter.com/melwina17/status/1324612294651879425,0,,,,,,,,[],,,,
1325345219676614656,1325345219676614656,2020-11-08 01:51:38 Central Standard Time,2020-11-08,01:51:38,-0600,1242356443094880258,thatirnbru,ThatOneCuntIGuess...,,You deserve it man,en,[],[],[],0,0,0,[],[],https://twitter.com/ThatIrnbru/status/1325345219676614656,False,https://twitter.com/geo_exe/status/1325269990501703680,0,,,,,,,,[],,,,
1324981432796798976,1324926491210166272,2020-11-07 01:46:05 Central Standard Time,2020-11-07,01:46:05,-0600,1242356443094880258,thatirnbru,ThatOneCuntIGuess...,,@wahwe_2zawe Every day...,en,[],[],[],0,0,1,[],[],https://twitter.com/ThatIrnbru/status/1324981432796798976,False,,0,,,,,,,,"[{'screen_name': 'wahwe_2zawe', 'name': 'wahway', 'id': '1234758122788573184'}]",,,,
1324642133257703424,1324642133257703424,2020-11-06 03:17:49 Central Standard Time,2020-11-06,03:17:49,-0600,1242356443094880258,thatirnbru,ThatOneCuntIGuess...,,Perhaps she was.,en,[],[],[],0,0,0,[],[],https://twitter.com/ThatIrnbru/status/1324642133257703424,False,https://twitter.com/personaparadise/status/1324639750192537601,0,,,,,,,,[],,,,
