id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1326187519235530753,1325155217428471810,2020-11-10 09:38:38 Central Standard Time,2020-11-10,09:38:38,-0600,262930765,snackonapeach,HOEKAGE,,@missqueenieeye @Voizeofsoul @smackinpackin @jlesag Actually his parents weren’t from there. They just lived there when he was born  https://t.co/I6GcbFpDaW,en,[],[],['https://pbs.twimg.com/media/EmeQhNsWEAAqk7b.jpg'],1,0,0,[],[],https://twitter.com/SnackOnAPeach/status/1326187519235530753,False,,1,https://pbs.twimg.com/media/EmeQhNsWEAAqk7b.jpg,,,,,,,"[{'screen_name': 'missqueenieeye', 'name': 'annie⁷', 'id': '1103413863054221312'}, {'screen_name': 'Voizeofsoul', 'name': 'voizeofsoul', 'id': '4177938493'}, {'screen_name': 'smackinpackin', 'name': 'carolina / lucena', 'id': '1247819993351434240'}, {'screen_name': 'jlesag', 'name': 'Shikamaru’s Ponytail ♓️ 🇧🇸 🔪', 'id': '447520940'}]",,,,
1326012891556884480,1326012891556884480,2020-11-09 22:04:44 Central Standard Time,2020-11-09,22:04:44,-0600,262930765,snackonapeach,HOEKAGE,,"For a man to convince me to get off birth control and have his child. I have to be treated like a queen. You want me to break my body, twist my organs, lay in the hospital touching death, so you can carry on YOUR name? But giving bare minimum..... no sir",en,[],[],[],0,0,1,[],[],https://twitter.com/SnackOnAPeach/status/1326012891556884480,False,,0,,,,,,,,[],,,,
1325987730933878785,1325888039357394948,2020-11-09 20:24:45 Central Standard Time,2020-11-09,20:24:45,-0600,262930765,snackonapeach,HOEKAGE,,@iTv001 @amaliakalu He took her pictures and where sending it to people.... nah that’s weird and he doesn’t deserve respect,en,[],[],[],0,0,19,[],[],https://twitter.com/SnackOnAPeach/status/1325987730933878785,False,,0,,,,,,,,"[{'screen_name': 'iTv001', 'name': 'Funny🃏Banter', 'id': '1077373819600302080'}, {'screen_name': 'amaliakalu', 'name': 'AG__AMALIA', 'id': '2492359006'}]",,,,
1325987495251767296,1325888039357394948,2020-11-09 20:23:49 Central Standard Time,2020-11-09,20:23:49,-0600,262930765,snackonapeach,HOEKAGE,,@morayooluwami6 @amaliakalu @Julz_Bond He didn’t care for her well being. If he was sending and forwarding the pictures to everyone..... nah he creepy. And y’all need to understand how men hide behind “the protective figure” when actuality they the ones you should be protected from.,en,[],[],[],0,0,16,[],[],https://twitter.com/SnackOnAPeach/status/1325987495251767296,False,,0,,,,,,,,"[{'screen_name': 'morayooluwami6', 'name': 'oyindele🐘☘️', 'id': '1287067453495943169'}, {'screen_name': 'amaliakalu', 'name': 'AG__AMALIA', 'id': '2492359006'}, {'screen_name': 'Julz_Bond', 'name': 'C₁₀H₁₂N₂O', 'id': '399063971'}]",,,,
1325986967448932352,1325888039357394948,2020-11-09 20:21:43 Central Standard Time,2020-11-09,20:21:43,-0600,262930765,snackonapeach,HOEKAGE,,@WizzyBlak @morayooluwami6 @amaliakalu @Julz_Bond Then why did he send the pictures to everyone but the father. And the father found out through mutual associates?!,en,[],[],[],0,1,0,[],[],https://twitter.com/SnackOnAPeach/status/1325986967448932352,False,,0,,,,,,,,"[{'screen_name': 'WizzyBlak', 'name': 'Chijioke', 'id': '448294428'}, {'screen_name': 'morayooluwami6', 'name': 'oyindele🐘☘️', 'id': '1287067453495943169'}, {'screen_name': 'amaliakalu', 'name': 'AG__AMALIA', 'id': '2492359006'}, {'screen_name': 'Julz_Bond', 'name': 'C₁₀H₁₂N₂O', 'id': '399063971'}]",,,,
1325985005701619713,1325973673556238336,2020-11-09 20:13:55 Central Standard Time,2020-11-09,20:13:55,-0600,262930765,snackonapeach,HOEKAGE,,@Brendalyyy3 This right here. It takes a moment for it to work. But once it work. It WORKS  https://t.co/5ulMNIrXBR,en,[],[],['https://pbs.twimg.com/media/EmbYVOtXUAMmheo.jpg'],0,0,1,[],[],https://twitter.com/SnackOnAPeach/status/1325985005701619713,False,,1,https://pbs.twimg.com/media/EmbYVOtXUAMmheo.jpg,,,,,,,"[{'screen_name': 'Brendalyyy3', 'name': 'BB', 'id': '835498216053420032'}]",,,,
1325979675580096520,1325972379101786112,2020-11-09 19:52:44 Central Standard Time,2020-11-09,19:52:44,-0600,262930765,snackonapeach,HOEKAGE,,@michaelharriot My boy just fed him facts. And he couldn’t do nothing but eat it  https://t.co/SMiHr0UYgd,en,[],[],['https://pbs.twimg.com/tweet_video_thumb/EmbTe6nXYAMEhyv.jpg'],0,0,14,[],[],https://twitter.com/SnackOnAPeach/status/1325979675580096520,False,,1,https://pbs.twimg.com/tweet_video_thumb/EmbTe6nXYAMEhyv.jpg,,,,,,,"[{'screen_name': 'michaelharriot', 'name': 'michaelharriot', 'id': '96149284'}]",,,,
1325976587125272578,1325976587125272578,2020-11-09 19:40:28 Central Standard Time,2020-11-09,19:40:28,-0600,262930765,snackonapeach,HOEKAGE,,Exactly,en,[],[],[],0,0,2,[],[],https://twitter.com/SnackOnAPeach/status/1325976587125272578,False,https://twitter.com/thenudequeen/status/1325976514236706819,0,,,,,,,,[],,,,
1325976044013228036,1325976044013228036,2020-11-09 19:38:18 Central Standard Time,2020-11-09,19:38:18,-0600,262930765,snackonapeach,HOEKAGE,,Probably because y’all be cooking boxed Mac and cheese for thanksgiving,en,[],[],[],0,0,0,[],[],https://twitter.com/SnackOnAPeach/status/1325976044013228036,False,https://twitter.com/mattwalshblog/status/1325890883431043082,0,,,,,,,,[],,,,
1325975386753277953,1325896470348722176,2020-11-09 19:35:42 Central Standard Time,2020-11-09,19:35:42,-0600,262930765,snackonapeach,HOEKAGE,,@H3artoFkoal @kiddkenn @Delliboe_ Ima most definitely try tomorrow and it probably won’t come out close to his 😂🤦🏾‍♀️,en,[],[],[],0,0,0,[],[],https://twitter.com/SnackOnAPeach/status/1325975386753277953,False,,0,,,,,,,,"[{'screen_name': 'H3artoFkoal', 'name': '👑Kat Whitaker', 'id': '30405505'}, {'screen_name': 'kiddkenn', 'name': 'GOLD DIGGER OUT NOW!', 'id': '949096707857543170'}, {'screen_name': 'Delliboe_', 'name': 'Delli', 'id': '855596046579191810'}]",,,,
1325975244872568839,1325975244872568839,2020-11-09 19:35:08 Central Standard Time,2020-11-09,19:35:08,-0600,262930765,snackonapeach,HOEKAGE,,Not the ocean 😩 I can’t even swim but I would of dived in right after that mf 😂,en,[],[],[],0,0,0,[],[],https://twitter.com/SnackOnAPeach/status/1325975244872568839,False,https://twitter.com/evelynvwoodsen/status/1325950731166355456,0,,,,,,,,[],,,,
1325974884028211200,1325896470348722176,2020-11-09 19:33:42 Central Standard Time,2020-11-09,19:33:42,-0600,262930765,snackonapeach,HOEKAGE,,@H3artoFkoal @kiddkenn @Delliboe_ Especially the one on the right 😂,en,[],[],[],1,0,0,[],[],https://twitter.com/SnackOnAPeach/status/1325974884028211200,False,,0,,,,,,,,"[{'screen_name': 'H3artoFkoal', 'name': '👑Kat Whitaker', 'id': '30405505'}, {'screen_name': 'kiddkenn', 'name': 'GOLD DIGGER OUT NOW!', 'id': '949096707857543170'}, {'screen_name': 'Delliboe_', 'name': 'Delli', 'id': '855596046579191810'}]",,,,
